SIM,PCA_comp,Kernel,C,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
426,13,rbf,0.001,55.085287846481876,54.5733738954078,40.186439604963276,40.26428571428571
427,13,sigmoid,1.0,77.5604577843384,76.79414747211356,72.00412213841108,70.72136597199831
428,13,sigmoid,0.5,76.87769941501286,75.94379255396204,70.88618423928888,69.37731156095903
429,13,sigmoid,0.1,74.82987990450678,75.09054034477764,67.54297910199958,67.80875660004901
430,13,sigmoid,0.05,72.1857744245804,72.01361726785456,62.769271760056576,62.48486708590565
431,13,sigmoid,0.01,67.91819291819291,67.91974503838911,53.91876361733898,53.877541913686485
432,13,sigmoid,0.005,53.50454686275582,52.53512965377373,38.10650795095073,36.486923003173686
433,13,sigmoid,0.001,53.71776647896051,53.04795016659424,37.53531468531469,37.116695352839926
434,13,linear,1.0,79.48043664461575,77.65029697233086,74.68451220656458,72.11158991447404
435,13,linear,0.5,79.18192918192916,77.48080544690714,74.2433483661998,71.83527412500035
436,13,linear,0.1,78.4565268893627,77.1389251050268,73.18304533199374,71.28023249687826
437,13,linear,0.05,77.73066899932573,76.62755323772272,71.97348802987167,70.46310354201154
438,13,linear,0.01,75.72549341206056,75.60336085759815,69.05316477192993,68.80909298891453
439,13,linear,0.005,75.0857434439524,74.7486600028973,67.83916042959798,67.3437618247094
440,13,linear,0.001,68.47292839830153,68.60205707663336,55.18474247443681,55.527654981237895
441,13,poly,1.0,76.62092468062617,75.59901492104882,69.74600873381961,68.36607160031767
442,13,poly,0.5,75.93862190877117,75.08619440822831,68.72953892031732,67.48881932021469
443,13,poly,0.1,72.01483425364023,71.8397798058815,61.63308306247666,61.50561244925983
444,13,poly,0.05,70.90499881544659,69.7971896276981,59.34671156720196,57.721074108187665
445,13,poly,0.01,66.9366537276985,65.87280892365636,50.84831770795903,49.150592667922574
446,13,poly,0.005,65.10232719187943,64.33434738519483,46.66138269447857,45.21760984729021
447,13,poly,0.001,53.541541377362265,53.411560191221206,13.1942305373598,13.546424521445516
448,12,rbf,1.0,87.54259836349388,86.8607851658699,88.29760945771893,87.71677287149657
449,12,rbf,0.5,84.5988919869517,84.29957989280024,85.0752196281199,84.86475077231358
450,12,rbf,0.1,78.02935870100049,78.1602201941185,72.77305598153629,72.93095483965007
451,12,rbf,0.05,76.36533449966286,76.28132695929307,70.1118241929082,69.94956492490616
452,12,rbf,0.01,73.97663696171158,73.54773286976678,65.67748144695791,64.97282344225503
453,12,rbf,0.005,55.12802288921692,54.5733738954078,40.22409852717115,40.26428571428571
454,12,rbf,0.001,55.12802288921692,54.5733738954078,40.22409852717115,40.26428571428571
455,12,sigmoid,1.0,77.51790498059155,76.62320730117341,71.92429271990872,70.40399251098599
456,12,sigmoid,0.5,76.87769941501284,75.6019122120817,70.88429626391729,68.7976014160315
457,12,sigmoid,0.1,74.8725238277477,75.09054034477764,67.61514019190152,67.80875660004901
458,12,sigmoid,0.05,72.1857744245804,72.01361726785456,62.77726835334497,62.48486708590565
459,12,sigmoid,0.01,67.91819291819291,67.91974503838911,53.91876361733898,53.877541913686485
460,12,sigmoid,0.005,54.05891786488801,52.87700999565407,38.4988014470739,37.22966743822581
461,12,sigmoid,0.001,53.71776647896051,53.04795016659424,37.53531468531469,37.116695352839926
462,12,linear,1.0,79.35223151641061,77.81978849775459,74.5929021871651,72.38220847117506
463,12,linear,0.5,79.13882966121771,77.65029697233086,74.26383829658806,72.11158991447404
464,12,linear,0.1,78.4565268893627,77.1389251050268,73.21066461655205,71.28023249687826
465,12,linear,0.05,77.64529003334974,76.62755323772272,71.86778967408888,70.46310354201154
466,12,linear,0.01,75.68284948881964,75.2614805157178,68.98293821113735,68.23950641345165
467,12,linear,0.005,74.95772055473549,74.7486600028973,67.65234383667193,67.3437618247094
468,12,linear,0.001,68.47292839830153,68.60205707663336,55.18474247443681,55.527654981237895
469,12,poly,1.0,76.5356368341443,75.59901492104882,69.60120496974615,68.36607160031767
470,12,poly,0.5,75.93862190877117,75.08619440822831,68.72953892031732,67.48881932021469
471,12,poly,0.1,72.01483425364022,72.352600318702,61.6354632265827,62.487502720468854
472,12,poly,0.05,70.90499881544659,69.96812979863827,59.34671156720196,58.07036649000037
473,12,poly,0.01,66.9366537276985,65.87280892365636,50.84831770795903,49.150592667922574
474,12,poly,0.005,65.10232719187943,64.33434738519483,46.66138269447857,45.21760984729021
475,12,poly,0.001,53.58418530060322,53.411560191221206,13.346452327747155,13.546424521445516
476,11,rbf,1.0,87.457310517012,86.8607851658699,88.22702465860166,87.71677287149657
477,11,rbf,0.5,84.64153591019262,84.29957989280024,85.12237150278719,84.86475077231358
478,11,rbf,0.1,78.02926758150639,78.1602201941185,72.77603526379417,72.93095483965007
479,11,rbf,0.05,76.36533449966286,76.28132695929307,70.1118241929082,69.94956492490616
480,11,rbf,0.01,73.89134911522972,73.54773286976678,65.542854475857,64.97282344225503
