SIM,Es,Mss,Md,Msl,Ms,Mf,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
54,5,2,11,3,0.9,sqrt,85.54945199785058,75.22743460243461,85.93005137635443,76.04776708157725
55,5,2,11,3,0.9,log2,85.60649288763167,76.36525511525511,85.9711894356982,77.08819389571583
56,5,2,12,1,0.7,sqrt,87.81306080238465,74.08718596218596,88.18255244981702,74.55616850513078
57,5,2,12,1,0.7,log2,87.87021321896766,76.30827505827507,88.2127249021241,76.73920439673154
58,5,2,12,1,0.9,sqrt,89.64971459277508,75.1701307951308,89.89281124447743,75.71321591634714
59,5,2,12,1,0.9,log2,89.36477375267413,75.11525511525512,89.67870406665968,75.61100290084248
60,5,2,12,3,0.7,sqrt,85.1652624428425,74.08702408702409,85.45355901854228,74.68619700532403
61,5,2,12,3,0.7,log2,84.45314353499407,74.42874255374254,84.90312366900837,75.16237194986608
62,5,2,12,3,0.9,sqrt,85.53539962080889,75.96752784252784,85.86204719144928,76.4000555326547
63,5,2,12,3,0.9,log2,86.31821638227333,76.30989380989381,86.48388609365746,76.51080474573625
64,5,2,13,1,0.7,sqrt,88.29712767791061,74.88603988603988,88.60882311728245,75.42900384270015
65,5,2,13,1,0.7,log2,88.82398029017247,74.71509971509971,89.07191225511954,75.43772194949851
66,5,2,13,1,0.9,sqrt,90.40453812695806,74.77127039627041,90.65519953556382,75.80658566851724
67,5,2,13,1,0.9,log2,90.56096967484869,75.1701307951308,90.84286121731068,75.65490717177686
68,5,2,13,3,0.7,sqrt,85.47833845342743,75.34058534058533,85.63424556997413,75.7350710378334
69,5,2,13,3,0.7,log2,84.88024049234014,73.97306397306397,85.018959456442,73.96000152647404
70,5,2,13,3,0.9,sqrt,85.99090549624357,74.31559181559182,86.47018221370084,75.47335314860953
71,5,2,13,3,0.9,log2,86.48907544281211,74.42874255374254,86.65610394588825,75.05974566018703
72,5,2,14,1,0.7,sqrt,89.36500694507812,75.33977596477597,89.59815607188052,75.86061660309613
73,5,2,14,1,0.7,log2,89.30811813729964,74.60130147630149,89.47587548119384,75.06790525464997
74,5,2,14,1,0.9,sqrt,91.4578073830743,74.65763403263404,91.60826956083685,75.37508525326663
75,5,2,14,1,0.9,log2,90.97378106274903,73.97371147371146,91.14779909059907,74.55466866106708
76,5,2,14,3,0.7,sqrt,85.00833409374333,74.54432141932142,85.3607710807504,75.20758991601927
77,5,2,14,3,0.7,log2,85.50664598351429,74.48685573685574,85.72594266672468,74.7590794023528
78,5,2,14,3,0.9,sqrt,86.54617716539425,76.70826858326858,86.65955592685262,76.77911149946553
79,5,2,14,3,0.9,log2,86.88785473127109,74.65601528101527,87.0359722793362,74.7550239030381
80,5,3,5,1,0.7,sqrt,75.98229765489552,72.83589096089096,77.5930127578596,74.61212918954156
81,5,3,5,1,0.7,log2,76.03935882227695,71.81235431235432,77.51054330074176,73.4269377957801
82,5,3,5,1,0.9,sqrt,77.29216980462532,73.51819476819476,78.62481786834519,74.91615860991783
83,5,3,5,1,0.9,log2,76.66557167624782,72.55131442631442,77.8664024590499,74.07058653274315
84,5,3,5,3,0.7,sqrt,76.21008607841347,71.754403004403,77.73423261104062,73.53697349934644
85,5,3,5,3,0.7,log2,75.69763056239924,73.46234783734783,76.28691475248908,74.44123155849721
86,5,3,5,3,0.9,sqrt,75.76867313522119,72.83670033670033,77.55790185843846,74.88701679820036
87,5,3,5,3,0.9,log2,76.05349230972006,72.03946516446516,77.47267847218646,73.51761823188893
88,5,3,6,1,0.7,sqrt,78.84396386531618,72.55131442631443,80.14445372016353,74.30071728648217
89,5,3,6,1,0.7,log2,78.1890176516511,73.74692437192437,79.11449342459052,74.79993497636578
90,5,3,6,1,0.9,sqrt,78.10388214658677,72.77810152810153,79.03231126450902,73.95990609399186
91,5,3,6,1,0.9,log2,79.24252010017135,74.03231028231028,80.4705581323575,75.50795697088522
92,5,3,6,3,0.7,sqrt,78.35983615698919,73.74660062160062,79.6602549195797,75.69328063279264
93,5,3,6,3,0.7,log2,77.56243980087397,74.60178710178711,78.64251536765671,75.83308529631306
94,5,3,6,3,0.9,sqrt,78.57356206466527,74.03198653198653,79.3448987935266,75.40116992905693
95,5,3,6,3,0.9,log2,78.38812340947572,74.37370499870501,80.11145259285405,76.0737234687422
96,5,3,7,1,0.7,sqrt,80.2676339082033,73.40617715617715,81.41557269824344,75.14448864193945
97,5,3,7,1,0.7,log2,80.42436962009916,75.17126392126391,81.62896235039277,76.63491813584538
98,5,3,7,1,0.9,sqrt,81.03630704342449,74.31721056721055,82.25471226251834,76.04789999876445
99,5,3,7,1,0.9,log2,81.89081526092203,74.54464516964518,82.86793054323326,75.8613882819523
100,5,3,7,3,0.7,sqrt,79.22833591872738,74.5451307951308,80.47204005306283,76.25371719714462
101,5,3,7,3,0.7,log2,79.4133081891089,73.12030562030563,80.13371325398128,74.20355508554928
102,5,3,7,3,0.9,sqrt,80.97944865204651,74.54302641802643,81.98305088138432,75.63706204198407
103,5,3,7,3,0.9,log2,80.83716073039916,74.94123931623932,81.7513853387086,76.00865658650261
104,5,3,8,1,0.7,sqrt,83.58470460605693,74.94237244237245,84.13932412978558,75.92543713211693
105,5,3,8,1,0.7,log2,82.65927548133956,74.94253431753431,83.57332542940945,76.35848124404146
106,5,3,8,1,0.9,sqrt,83.0579939369975,74.54302641802643,83.9907389205254,75.9718332342332
107,5,3,8,1,0.9,log2,83.35703784814106,73.91770266770268,84.01200790262754,74.81319129471744
108,5,3,8,3,0.7,sqrt,80.87967271953038,74.88490675990676,81.66892095208654,75.90651953087576
109,5,3,8,3,0.7,log2,81.50622015390698,73.40552965552966,82.12757962487626,74.37368414233339
110,5,3,8,3,0.9,sqrt,82.18963611846173,74.88652551152552,82.97371894098035,75.85038781782325
111,5,3,8,3,0.9,log2,81.30675953807626,73.9741970991971,82.24100698775786,75.35304163067545
112,5,3,9,1,0.7,sqrt,84.02607699404851,73.860236985237,84.81496782429801,75.28683059679321
113,5,3,9,1,0.7,log2,84.06895397998599,74.25844988344987,84.47607462278721,74.9339162343033
114,5,3,9,1,0.9,sqrt,85.09403737161743,75.17077829577829,85.60522314920298,76.13229860156274
115,5,3,9,1,0.9,log2,84.95156695156695,74.54432141932142,85.40241817338679,75.43951029106412
116,5,3,9,3,0.7,sqrt,82.77327615050035,75.05617068117067,83.4002143039869,76.16719809143028
117,5,3,9,3,0.7,log2,82.63077531404933,75.56866744366744,83.11006573058272,76.3513918912322
118,5,3,9,3,0.9,sqrt,83.28574180531476,74.65860528360528,83.865791567851,75.51809521123647
119,5,3,9,3,0.9,log2,83.14340318966653,75.16802641802641,83.62277478147809,75.84738120087951
120,5,3,10,1,0.7,sqrt,85.2077845707739,74.31591556591556,85.77998127788948,75.24039944192972
121,5,3,10,1,0.7,log2,85.22216138942117,73.29140766640766,85.8519647459709,74.62917799537605
