SIM,Es,Mss,Md,Msl,Ms,Mf,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
2060,45,3,12,3,0.7,sqrt,90.31591128606053,88.73967840069534,91.14417791228084,89.81918308775667
2061,45,3,12,3,0.7,log2,90.14515335410857,88.56584093872229,91.00852101094993,89.74424589405506
2062,45,3,12,3,0.9,sqrt,90.69979771472309,88.56728958423872,91.45828267330553,89.7113627466681
2063,45,3,12,3,0.9,log2,90.74244163796402,88.22540924235838,91.5013055576574,89.40626834997063
2064,45,3,13,1,0.7,sqrt,92.27807847210832,88.22685788787483,92.80344053751894,89.30448717948718
2065,45,3,13,1,0.7,log2,92.02212381316859,88.56873822975517,92.58285491264724,89.64533575040853
2066,45,3,13,1,0.9,sqrt,92.53385089205985,88.73678110966246,93.04233877151788,89.7572812343001
2067,45,3,13,1,0.9,log2,92.61932097752992,88.05591771693466,93.12200069424723,89.13006857483602
2068,45,3,13,3,0.7,sqrt,90.23053232008455,88.90916992611906,91.06550959249263,89.98642102172637
2069,45,3,13,3,0.7,log2,90.48639585953019,88.56728958423872,91.29260190918473,89.71161186142102
2070,45,3,13,3,0.9,sqrt,90.52903978277114,88.56728958423872,91.3225158963386,89.7113627466681
2071,45,3,13,3,0.9,log2,90.82772948444591,88.05591771693466,91.5730626705966,89.23453310846796
2072,45,3,14,1,0.7,sqrt,91.97938877043354,88.90916992611906,92.5636679291436,89.9280473088251
2073,45,3,14,1,0.7,log2,91.97957100942176,88.397798058815,92.55141166236467,89.48270877439123
2074,45,3,14,1,0.9,sqrt,92.61922985803584,88.56873822975517,93.12142009135349,89.61893895642294
2075,45,3,14,1,0.9,log2,92.74725274725274,88.05591771693466,93.2275364545793,89.13006857483602
2076,45,3,14,3,0.7,sqrt,90.2732673628196,88.22685788787483,91.10854194736856,89.40339732313369
2077,45,3,14,3,0.7,log2,90.18761503836132,88.56728958423872,91.03675167726492,89.71161186142102
2078,45,3,14,3,0.9,sqrt,90.69988883421718,88.22685788787483,91.46572550003427,89.40339732313369
2079,45,3,14,3,0.9,log2,90.48630474003609,88.56728958423872,91.28618046180414,89.71161186142102
2080,45,5,5,1,0.7,sqrt,91.08341078490332,88.397798058815,91.79444508648253,89.53987661991833
2081,45,5,5,1,0.7,log2,90.99830517740966,88.39634941329855,91.70937514123574,89.54224941724942
2082,45,5,5,1,0.9,sqrt,91.42483552931313,88.56728958423872,92.08960609822834,89.68107751027598
2083,45,5,5,1,0.9,log2,91.21170703260256,88.90916992611906,91.89649571834806,89.9861843213299
2084,45,5,5,3,0.7,sqrt,89.97457766114482,88.56728958423872,90.86836617986019,89.71161186142102
2085,45,5,5,3,0.7,log2,89.88910757567474,88.39634941329855,90.79668763817953,89.57513256463639
2086,45,5,5,3,0.9,sqrt,90.18770615785542,87.5416485585977,90.70659832693515,88.33351282744142
2087,45,5,5,3,0.9,log2,90.31591128606054,88.397798058815,91.14417791228084,89.53987661991833
2088,45,5,6,1,0.7,sqrt,91.38219160607221,88.91061857163551,92.04142341984006,89.95302805810084
2089,45,5,6,1,0.7,log2,91.510123375795,89.08155874257568,92.15611362189196,90.06689843968776
2090,45,5,6,1,0.9,sqrt,91.89419204344577,89.08011009705923,92.4725280012763,90.09836650561793
2091,45,5,6,1,0.9,log2,91.7234341114938,88.90916992611906,92.33200376893876,89.9290164758028
2092,45,5,6,3,0.7,sqrt,90.14497111512037,88.05736636245112,91.00893217354583,89.26744025694407
2093,45,5,6,3,0.7,log2,90.14497111512036,88.73822975517889,91.0087975258981,89.84970502454524
2094,45,5,6,3,0.9,sqrt,90.57186594500027,87.88352890047804,91.03742375532988,88.63328162278543
2095,45,5,6,3,0.9,log2,90.69979771472309,88.397798058815,91.46472968704254,89.53987661991833
2096,45,5,7,1,0.7,sqrt,91.8088130774698,88.56873822975517,92.411441619129,89.67610680195006
2097,45,5,7,1,0.7,log2,91.5955934612651,88.90916992611906,92.21668188183062,89.98642102172637
2098,45,5,7,1,0.9,sqrt,91.89410092395167,88.22685788787483,92.47836709136752,89.3378801431127
2099,45,5,7,1,0.9,log2,91.9368359666867,88.56873822975517,92.51482788030356,89.64971000796446
2100,45,5,7,3,0.7,sqrt,90.35846408980738,88.39634941329855,91.17924270946645,89.57513256463639
2101,45,5,7,3,0.7,log2,90.31572904707232,88.56728958423872,91.15015488755738,89.71161186142102
2102,45,5,7,3,0.9,sqrt,90.87037340768683,88.56873822975517,91.60808588337096,89.67610680195006
2103,45,5,7,3,0.9,log2,90.78508556120497,88.22540924235838,91.53626737746117,89.40626834997063
2104,45,5,8,1,0.7,sqrt,91.63805514551782,89.08011009705923,92.2532409990604,90.12476329960352
2105,45,5,8,1,0.7,log2,91.72361635048203,88.56873822975517,92.33229238245961,89.61359553188935
2106,45,5,8,1,0.9,sqrt,92.0646766169154,88.73822975517889,92.62515344059999,89.75702035177177
2107,45,5,8,1,0.9,log2,92.1501467023855,88.56873822975517,92.69866984175633,89.61631704433893
2108,45,5,8,3,0.7,sqrt,90.0598655076267,88.56728958423872,90.93805078429294,89.71161186142102
2109,45,5,8,3,0.7,log2,90.18779727734952,88.39634941329855,91.03729049459055,89.57513256463639
2110,45,5,8,3,0.9,sqrt,90.87055564667506,88.22540924235838,91.60908938911263,89.40626834997063
2111,45,5,8,3,0.9,log2,90.82772948444591,88.56873822975517,91.57219630382623,89.67845559819197
