SIM,Es,Mss,Md,Msl,Ms,Mf,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
1882,40,5,10,1,0.9,sqrt,91.08359302389154,74.05765609155439,91.0498171567231,73.80048989325846
1883,40,5,10,1,0.9,log2,91.08359302389154,72.8639721860061,91.05083827109146,72.56533949393076
1884,40,5,10,3,0.7,sqrt,87.5425072439998,74.40098507895118,87.61162929736166,73.96697939782977
1885,40,5,10,3,0.7,log2,86.77464326718058,72.35115167318557,86.79300870659749,72.09399373064744
1886,40,5,10,3,0.9,sqrt,88.7374482896871,73.541938287701,88.75850977313571,73.46446492837727
1887,40,5,10,3,0.9,log2,88.56623476026459,73.88961321164712,88.66600916250619,74.06187729412106
1888,40,5,11,1,0.7,sqrt,89.80354637071055,74.39663914240185,89.86568820058818,74.5675415835701
1889,40,5,11,1,0.7,log2,90.27363184079601,73.20150659133711,90.28235637863655,72.91288935664899
1890,40,5,11,1,0.9,sqrt,91.42447105133672,74.56613066782559,91.41596757715507,74.28322837045792
1891,40,5,11,1,0.9,log2,91.9363803692162,73.20440388237,91.95182820815104,73.12286062750458
1892,40,5,11,3,0.7,sqrt,87.79855302243362,72.85817760394032,87.95188820563622,72.59297818647161
1893,40,5,11,3,0.7,log2,87.457310517012,72.69158336954948,87.59829063532419,72.49854914110591
1894,40,5,11,3,0.9,sqrt,88.65161372624058,74.22714761697813,88.75146922909116,74.33828069468169
1895,40,5,11,3,0.9,log2,88.60896980299967,74.2329421990439,88.63245352381077,74.23641994196686
1896,40,5,12,1,0.7,sqrt,91.68060794926467,74.40243372446763,91.74988800151492,74.77632576398966
1897,40,5,12,1,0.7,log2,91.1686075118911,74.05765609155439,91.231907358781,74.17061341587464
1898,40,5,12,1,0.9,sqrt,92.74743498624096,75.07605388961322,92.77231904593387,75.135547501109
1899,40,5,12,1,0.9,log2,92.53412425054218,74.05475880052151,92.58283920640433,73.67627980275849
1900,40,5,12,3,0.7,sqrt,87.79882638091594,72.51774590757643,88.06692790431543,72.716255676299
1901,40,5,12,3,0.7,log2,87.79837078344542,72.17151962914674,88.07056456753013,72.46165272715945
1902,40,5,12,3,0.9,sqrt,88.78009221292803,74.22425032594525,88.84926983406216,74.2717464760458
1903,40,5,12,3,0.9,log2,89.3338253786015,73.20730117340288,89.45064906879739,73.2553251105378
