SIM,PCA_comp,Kernel,C,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
297,18,linear,0.05,64.16339530592386,63.49008201026138,62.15698344950452,61.33720483456781
298,18,linear,0.01,64.63543180697918,64.03021855936653,63.45905661234011,62.440460756411994
299,18,linear,0.005,63.488884114204836,63.40120389447744,61.63915492970865,61.0672584628434
300,18,linear,0.001,55.3505137700484,54.9452591605058,64.78613658703286,64.05962999529457
301,18,poly,1.0,66.20945134667154,64.66044519856179,64.26929051211366,62.3621058480514
302,18,poly,0.5,65.89484460509853,64.65923322425564,63.86451195583896,62.160852986070566
303,18,poly,0.1,61.98301335928515,61.152991556578996,42.56818801321118,40.78417472498505
304,18,poly,0.05,61.24103588175075,60.61366299034461,40.29191350534519,39.33473859348726
305,18,poly,0.01,51.528848219815224,51.34973538560982,67.32348724993162,67.23295721136914
306,18,poly,0.005,51.46138193399983,51.16995919686502,67.32260686169151,67.19169572996411
307,18,poly,0.001,50.87683421594773,50.90009291803014,67.05870284972761,67.07048360875197
308,17,rbf,1.0,69.06424337407262,67.53322829556015,69.05293726862539,67.3786923389829
309,17,rbf,0.5,68.0976226286321,66.81573950632246,67.66296808411771,66.11290532724435
310,17,rbf,0.1,65.28752164406416,64.11909667515047,65.65091285443877,64.23511694609407
311,17,rbf,0.05,65.08471834279142,64.11909667515049,66.05934989446118,64.87266326235412
