SIM,Es,Mss,Md,Msl,Ms,Mf,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
1009,25,2,11,1,0.7,log2,98.6873023670237,93.93176819600019,98.69965827413557,94.12316088684587
1010,25,2,11,1,0.9,sqrt,99.12487533306539,94.34044294409493,99.13196450589149,94.51889779696117
1011,25,2,11,1,0.9,log2,99.00817219666858,94.2236543740303,99.01593612144467,94.38573392713153
1012,25,2,11,3,0.7,sqrt,97.02445279455952,94.22331338550458,97.09925069413828,94.44280396943002
1013,25,2,11,3,0.7,log2,97.00991806538184,93.81480913167272,97.08141523553577,94.0356084272145
1014,25,2,11,3,0.9,sqrt,97.75373043872129,94.28179291766831,97.79157039984906,94.46909878270824
1015,25,2,11,3,0.9,log2,97.49125470757232,94.45637904284521,97.53851068556834,94.67362054235237
1016,25,2,12,1,0.7,sqrt,98.78932191820148,94.34027244983206,98.8022091846646,94.53533983857817
1017,25,2,12,1,0.7,log2,98.8331281246478,94.51502906927182,98.84544536386055,94.68042438623175
1018,25,2,12,1,0.9,sqrt,99.25611319863987,94.22348387976746,99.26117375067658,94.39899355494666
1019,25,2,12,1,0.9,log2,99.15402985201582,94.1073772867543,99.16013138283499,94.29409757599748
1020,25,2,12,3,0.7,sqrt,97.1557438230059,93.93176819600019,97.2135862369489,94.16751026180769
1021,25,2,12,3,0.7,log2,97.14117719610506,94.16449286481509,97.20141236079594,94.37190717535847
1022,25,2,12,3,0.9,sqrt,97.46200449545246,94.2231428912417,97.51166551028732,94.43360886063073
1023,25,2,12,3,0.9,log2,97.68085477391956,94.28145192914258,97.72241195685281,94.48042517214162
1024,25,2,13,1,0.7,sqrt,98.90608885004455,94.33993146130632,98.91708263385543,94.53061364138125
1025,25,2,13,1,0.7,log2,98.78937508107339,94.45689052563381,98.80123041714855,94.63217249871659
1026,25,2,13,1,0.9,sqrt,99.32910582175977,94.16534533612945,99.33360093250059,94.32447950727067
1027,25,2,13,1,0.9,log2,99.22696931226382,94.45672003137095,99.23208191810487,94.60230007080975
1028,25,2,13,3,0.7,sqrt,96.99528764303469,94.10652481543997,97.06352402259209,94.31339519658133
1029,25,2,13,3,0.7,log2,97.05363921123309,94.45620854858234,97.12127533730786,94.6734699772926
1030,25,2,13,3,0.9,sqrt,97.43287124165076,94.22297239697883,97.47880563142866,94.45630080592584
1031,25,2,13,3,0.9,log2,97.41830461474994,94.3401019555692,97.47119000390727,94.55905523264248
1032,25,2,14,1,0.7,sqrt,98.86236770419326,93.81515012019847,98.87246915514535,93.9723200043354
1033,25,2,14,1,0.7,log2,98.93525400156935,93.93176819600019,98.94310016570135,94.12889298147255
1034,25,2,14,1,0.9,sqrt,99.31447539941264,94.45689052563381,99.31817778751139,94.59302620711607
1035,25,2,14,1,0.9,log2,99.25612383121425,93.99058871668969,99.25952861000567,94.15396548951833
1036,25,2,14,3,0.7,sqrt,97.06828026615459,94.28145192914258,97.1308821728546,94.48741560003067
1037,25,2,14,3,0.7,log2,97.02445279455952,94.28145192914258,97.09823130890956,94.5066907889083
1038,25,2,14,3,0.9,sqrt,97.59329552389883,94.57350860143556,97.63928900037267,94.75908468078542
1039,25,2,14,3,0.9,log2,97.56413037237402,94.39807000494433,97.60610266669559,94.58000985621527
1040,25,3,5,1,0.7,sqrt,94.8074121802519,93.46478441000461,95.02808160318978,93.7670098373727
1041,25,3,5,1,0.7,log2,94.7928774510742,93.58174347433209,95.02392869419577,93.93957680704204
1042,25,3,5,1,0.9,sqrt,95.07001550229344,93.69887303292245,95.27076237409601,94.02165289199982
1043,25,3,5,1,0.9,log2,94.90951679202473,93.58208446285784,95.1293114510611,93.91020344771954
1044,25,3,5,3,0.7,sqrt,94.58863632980545,93.05713262748709,94.82293330326922,93.40357595956499
