SIM,Es,Mss,Md,Msl,Ms,Mf,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
1429,30,5,13,3,0.7,log2,89.3883798233086,79.22878034985659,89.80041235902301,79.6255152611889
1430,30,5,13,3,0.9,sqrt,90.759874116859,78.78196582232458,91.14101132307579,79.21597378689927
1431,30,5,13,3,0.9,log2,89.9506578531616,78.9633579768109,90.37005325060674,79.61151286147327
1432,30,5,14,1,0.7,sqrt,92.82822512354494,78.51007958631277,93.08846332622929,79.2023153779165
1433,30,5,14,1,0.7,log2,93.00802568218299,79.04981214398255,93.24037220112406,79.37456898499747
1434,30,5,14,1,0.9,sqrt,94.04226437987387,79.22918434129197,94.26890687824059,79.8216676036615
1435,30,5,14,1,0.9,log2,93.36757624398075,78.78034985658304,93.6148988615639,79.49919859633896
1436,30,5,14,3,0.7,sqrt,89.38848093426526,78.51169555205429,89.74883995349484,78.91869914408318
1437,30,5,14,3,0.7,log2,89.09637138054374,77.97115501151376,89.52003311993991,78.60904211171602
1438,30,5,14,3,0.9,sqrt,90.69248366426108,78.33030339756797,91.03444673634988,78.84416820487934
1439,30,5,14,3,0.9,log2,90.78211852731893,78.601381650709,91.06326818148183,78.93622572284566
1440,35,2,5,1,0.7,sqrt,83.02625093211662,75.27653213751869,83.48913124146188,75.53875426579998
1441,35,2,5,1,0.7,log2,82.89131836048584,76.26429119702662,83.59304556013981,76.8572614200534
1442,35,2,5,1,0.9,sqrt,82.98153461154435,76.44487536864219,83.29951203706356,76.70494170326647
1443,35,2,5,1,0.9,log2,82.55386054271305,75.36541025330263,83.2364355966596,76.09417153405019
1444,35,2,5,3,0.7,sqrt,80.7558549563327,74.37805518523007,81.21110345015919,74.73096291316179
1445,35,2,5,3,0.7,log2,81.43023975935593,74.46410536096634,82.18697858028386,75.02952815289336
1446,35,2,5,3,0.9,sqrt,81.8572313292299,76.0853229911526,82.69393645811152,77.00946600466578
1447,35,2,5,3,0.9,log2,81.58772007431656,76.89451783622188,82.19180498302086,77.34625816070132
1448,35,2,6,1,0.7,sqrt,85.76908785278243,77.61119864258879,86.60271858626218,78.70506223621076
1449,35,2,6,1,0.7,log2,85.61178448199594,77.34294832949541,86.3834700049775,78.12749811145456
1450,35,2,6,1,0.9,sqrt,85.16184072496556,77.16478810649214,85.98302951498835,78.12652500080367
1451,35,2,6,1,0.9,log2,86.15146421304078,78.15133519169393,86.87959111614998,79.0714027691259
1452,35,2,6,3,0.7,sqrt,84.17282390263014,78.15295115743545,84.939987755661,79.0031576453356
1453,35,2,6,3,0.7,log2,83.56585482994402,77.16236415787985,84.25600465051713,78.18213069263517
1454,35,2,6,3,0.9,sqrt,84.12755147179635,75.9055468024078,84.97161017204364,76.99048553676882
1455,35,2,6,3,0.9,log2,84.82473679554101,76.62141962590394,85.54326040704747,77.37530482221317
1456,35,2,7,1,0.7,sqrt,87.99476750799408,79.41138447864905,88.67985376638153,80.26648401545276
1457,35,2,7,1,0.7,log2,87.74750066354065,77.43384640245627,88.41605959886164,78.27004624123893
1458,35,2,7,1,0.9,sqrt,88.46708206418018,78.51007958631277,89.11930067275287,79.15777779813045
1459,35,2,7,1,0.9,log2,87.92714955574374,79.05142810972407,88.66300784987651,80.2018811016836
1460,35,2,7,3,0.7,sqrt,85.7463631652785,77.61402658263646,86.37023964283728,78.41275242750694
1461,35,2,7,3,0.7,log2,85.54416652974558,78.69066375792832,86.19532403626039,79.38893871466401
1462,35,2,7,3,0.9,sqrt,86.30848952869655,77.8822768957298,87.05119160280127,78.78036796265695
1463,35,2,7,3,0.9,log2,86.42107657891079,78.24182927321941,87.13180866432066,79.05458099979548
1464,35,2,8,1,0.7,sqrt,89.43345003222912,80.12887326788673,90.01309392525117,81.07125623143222
1465,35,2,8,1,0.7,log2,88.98386016354698,78.96093402819861,89.60740216895414,80.06563986368424
1466,35,2,8,1,0.9,sqrt,89.9504809089875,79.4125964529552,90.55430163652282,80.38356983607902
1467,35,2,8,1,0.9,log2,90.24281796236144,78.96133801963397,90.80606941135528,79.93363293011775
1468,35,2,8,3,0.7,sqrt,86.60087713754882,78.06043711873308,87.35696280948623,79.01609913861665
1469,35,2,8,3,0.7,log2,86.73591082013624,79.05264008403023,87.48005078845601,80.10080239865482
1470,35,2,8,3,0.9,sqrt,87.94954563263862,77.88106492142367,88.6375430627277,78.9267531005332
1471,35,2,8,3,0.9,log2,87.3428040596049,78.51129156061893,88.02979532106035,79.34523353029786
1472,35,2,9,1,0.7,sqrt,90.64741345534057,79.23120429846888,91.17555335955905,80.15698042487405
1473,35,2,9,1,0.7,log2,90.58022522465589,79.500262594433,91.13045264908932,80.26799228375388
1474,35,2,9,1,0.9,sqrt,91.18711846412457,79.49945461156223,91.67861339662701,80.63981746495017
1475,35,2,9,1,0.9,log2,91.68152576433563,79.1427301741203,92.14373604578891,80.08405834393976
1476,35,2,9,3,0.7,sqrt,87.09533499323821,78.87205591241465,87.7408012562014,79.70153591582164
1477,35,2,9,3,0.7,log2,87.45521416564502,78.87286389528543,88.15275478347901,79.75171490117641
1478,35,2,9,3,0.9,sqrt,88.57926467056787,79.50107057730375,89.20629046674853,80.42587601564094
1479,35,2,9,3,0.9,log2,88.44438265441539,79.13990223407265,89.03336123384109,79.96427340475427
1480,35,2,10,1,0.7,sqrt,92.10874483386206,79.13828626833113,92.50144129529009,79.80554263701765
1481,35,2,10,1,0.7,log2,91.59173923484283,79.7701288732679,92.0620225489104,80.73043652988335
1482,35,2,10,1,0.9,sqrt,92.60358185563882,79.50228255160991,92.9921519697721,80.45951909858357
1483,35,2,10,1,0.9,log2,92.5583347025442,79.23120429846887,92.9547484459713,80.0634022440351
1484,35,2,10,3,0.7,sqrt,87.85978438088497,80.04080313497354,88.45802585274723,80.85695351545763
1485,35,2,10,3,0.7,log2,88.17449223341465,79.94869308770653,88.73046566529928,80.7590907085731
1486,35,2,10,3,0.9,sqrt,89.05132644936235,79.14232618268493,89.6170868477299,80.03768957434528
1487,35,2,10,3,0.9,log2,88.9840876631994,79.32169837999434,89.5081327955428,80.16306006137921
1488,35,2,11,1,0.7,sqrt,92.76070828225123,78.69268371510523,93.11257486549508,79.57362936290285
1489,35,2,11,1,0.7,log2,93.120258844049,79.86062295479336,93.44279628654853,80.7617407609032
1490,35,2,11,1,0.9,sqrt,93.86238798801836,80.03918716923201,94.1591046663186,80.85682506666872
1491,35,2,11,1,0.9,log2,93.66011551926796,79.1427301741203,93.9745801391297,79.94754477247766
1492,35,2,11,3,0.7,sqrt,88.51164671831752,78.78115783945381,89.02587417124536,79.6713354168227
1493,35,2,11,3,0.7,log2,88.03950910630553,78.15173918312932,88.5804280480576,79.15713244021713
1494,35,2,11,3,0.9,sqrt,89.56835732612076,79.67963479174242,90.01950022926712,80.42433085702744
1495,35,2,11,3,0.9,log2,89.92788261017935,79.41219246151981,90.37840676717158,80.06731259021944
1496,35,2,12,1,0.7,sqrt,93.61504531034745,79.67801882600088,93.90611018358392,80.50256271038856
1497,35,2,12,1,0.7,log2,93.72755652734419,79.67963479174242,94.01755094825582,80.39214619080154
1498,35,2,12,1,0.9,sqrt,94.78403963549499,79.94707712196501,94.99066002516183,80.7919576864917
1499,35,2,12,1,0.9,log2,94.64923345256,79.85981497192259,94.88433095095571,80.74623836194068
1500,35,2,12,3,0.7,sqrt,88.84912981382944,78.69147174079909,89.3004987407162,79.29219909045649
